       0    3459     0 -1.756e-01 1.234e-01 -6.959e-01 3.52087393027056896888105e-02 5.110e-01 -4.680e+01 7.780e+01 -3.821e+00     0    10    20    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0    3459     0 -1.756e-01 1.234e-01 -6.959e-01 3.52087393148243082974247e-02 3.933e-02 4.831e+01 -8.067e+01 2.555e+00     0    25    44    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0    3513     0 -1.212e-02 -1.896e-01 4.443e-01 3.57171256749206009195596e-02 2.376e-02 5.319e+01 7.738e+01 6.296e+00     0     5    48    -1    -1    -1      0     2     0     0 0.000e+00 0.000e+00       0    3513     0 -1.212e-02 -1.896e-01 4.443e-01 3.57171256924872781990388e-02 8.735e-02 -5.395e+01 -7.778e+01 -5.021e+00     0    20     8    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0    4829     0 1.898e-01 3.945e-01 5.806e+00 4.87651340589868101393911e-02 5.110e-01 -6.464e+01 -5.993e+01 5.685e+00     0    19    48    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0    4829     0 1.898e-01 3.945e-01 5.806e+00 4.87651340685196568736082e-02 5.110e-01 6.711e+01 6.266e+01 5.932e+00     0     4    48    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0    5133     0 1.189e-01 -2.132e-01 -1.850e+00 5.20303586050945218732799e-02 5.110e-01 -1.715e+01 -8.690e+01 -2.479e+00     0    22    16    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0    5133     0 1.189e-01 -2.132e-01 -1.850e+00 5.20303586240498452952785e-02 5.110e-01 1.849e+01 9.205e+01 -1.181e+00     0     7    24    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0    5439     0 -4.802e-02 6.514e-03 1.165e+00 5.51321268022690672006014e-02 7.426e-02 -8.539e+01 2.991e+01 -2.308e-01     0    13    31    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0    5439     0 -4.802e-02 6.514e-03 1.165e+00 5.51321268186762830643133e-02 5.110e-01 8.994e+01 -3.152e+01 2.637e+00     0    28    47    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0    6001     0 4.167e-01 2.410e-02 3.745e+00 6.08599716283090910740050e-02 5.110e-01 4.179e+01 7.993e+01 -4.225e-01     0     5    29    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0    6001     0 4.167e-01 2.410e-02 3.745e+00 6.08599716437065799135020e-02 5.110e-01 -4.307e+01 -8.392e+01 8.133e+00     0    20    62    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0    6392     0 -2.738e-01 -3.951e-01 7.979e-01 6.49931458258291294693976e-02 5.110e-01 -5.424e+01 -6.769e+01 3.712e+00     0    19    46    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0    6392     0 -2.738e-01 -3.951e-01 7.979e-01 6.49931458571788994715845e-02 3.069e-02 5.957e+01 7.422e+01 -2.434e+00     0     4    22    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0    7902     0 9.363e-03 4.978e-01 3.395e+00 7.97409562388912973585064e-02 5.110e-01 -5.708e+01 -6.636e+01 -2.689e-01     0    19    28    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0    7902     0 9.363e-03 4.978e-01 3.395e+00 7.97409562412675215758995e-02 1.382e-01 5.670e+01 6.693e+01 7.338e+00     0     4    61    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0    8103     0 1.870e-01 3.878e-01 3.326e+00 8.19044296919310688132043e-02 5.110e-01 5.607e+01 -7.042e+01 -1.393e+00     0    26    25    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0    8103     0 1.870e-01 3.878e-01 3.326e+00 8.19044297033451329514975e-02 5.110e-01 -5.793e+01 7.383e+01 7.842e+00     0    11    57    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0    8518     0 3.639e-02 -1.013e-01 -1.887e+00 8.61539807903290572044241e-02 6.312e-02 7.096e+00 8.770e+01 -4.195e+00     0     7    20    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0    8518     0 3.639e-02 -1.013e-01 -1.887e+00 8.61539808368586429443425e-02 2.754e-01 -1.499e+00 -9.502e+01 6.299e+00     0    22    55    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0    9011     0 2.234e-03 -3.724e-01 3.631e+00 9.15760425301860719882185e-02 1.424e-01 -6.247e+01 -7.159e+01 5.767e+00     0    19    52    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0    9011     0 2.234e-03 -3.724e-01 3.631e+00 9.15760425348757650665377e-02 5.110e-01 6.332e+01 7.182e+01 1.474e+00     0     4    36    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0    9315     0 3.226e-01 9.795e-03 4.476e-01 9.50447234134961377316486e-02 8.163e-02 1.341e+01 8.879e+01 4.315e+00     0     7    42    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0    9315     0 3.226e-01 9.795e-03 4.476e-01 9.50447234317799843905661e-02 5.110e-01 -1.356e+01 -9.419e+01 -3.655e+00     0    22    18    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0    9697     0 1.906e-01 1.426e-01 4.688e-01 9.91176285067938145356692e-02 5.110e-01 8.706e+01 5.805e+00 8.104e+00     0     0    62    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0    9697     0 1.906e-01 1.426e-01 4.688e-01 9.91176285270908008495638e-02 5.110e-01 -9.272e+01 -5.914e+00 -7.698e+00     0    15     6    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0    9906     0 6.700e-02 -3.480e-01 1.276e+00 1.00922617754225549258074e-01 3.180e-01 -9.020e+01 2.021e+01 -4.645e+00     0    14    11    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0    9906     0 6.700e-02 -3.480e-01 1.276e+00 1.00922617757861349252479e-01 5.110e-01 9.139e+01 -2.114e+01 7.267e+00     0    29    59    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0   10459     0 -3.327e-01 2.068e-01 2.561e+00 1.06243435782345602147458e-01 4.121e-02 7.051e+01 5.839e+01 1.847e+00     0     3    38    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   10459     0 -3.327e-01 2.068e-01 2.561e+00 1.06243435796458660091979e-01 5.110e-01 -7.445e+01 -6.066e+01 3.307e+00     0    18    46    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0   10671     0 -3.523e-01 2.786e-01 1.516e+01 1.08325402280106841690355e-01 3.047e-01 -8.170e+01 -3.024e+01 4.338e+00     0    17    41    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   10671     0 -3.523e-01 2.786e-01 1.516e+01 1.08325402512532670273870e-01 2.063e-01 -3.582e+01 -8.231e+01 -2.434e-01     0    21    24    -1    -1    -1      0     2     0     0 0.000e+00 0.000e+00
       0   11109     0 -3.195e-02 4.428e-01 2.080e-01 1.12946287352357996325303e-01 1.926e-01 -4.002e+01 8.081e+01 1.474e-01     0    10    33    -1    -1    -1      0     0     0     1 0.000e+00 0.000e+00       0   11109     0 -3.195e-02 4.428e-01 2.080e-01 1.12946287353597712987963e-01 1.333e-01 3.988e+01 -8.638e+01 4.222e-01     0    25    32    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   12378     0 -1.577e-02 -8.435e-02 -3.838e+00 1.25855660835167082467478e-01 3.898e-01 -3.962e+01 -7.650e+01 -7.956e+00     0    20     5    -1    -1    -1      1     0     0     0 0.000e+00 0.000e+00       0   12378     0 -1.577e-02 -8.435e-02 -3.838e+00 1.25855660860455909055844e-01 1.303e-01 -2.994e+01 8.876e+01 -2.522e+00     0     9    20    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   12993     0 6.496e-02 1.867e-02 -1.935e+00 1.31831084307433704649881e-01 5.110e-01 8.306e+01 -3.735e+01 -3.057e+00     0    28    19    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0   12993     0 6.496e-02 1.867e-02 -1.935e+00 1.31831084319515484670760e-01 5.110e-01 -8.623e+01 3.888e+01 -7.680e-01     0    13    27    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0   13052     0 -1.396e-01 -3.832e-01 -6.106e+00 1.32240331181110282177116e-01 5.110e-01 7.195e+01 4.740e+01 -6.449e+00     0     3    10    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0   13052     0 -1.396e-01 -3.832e-01 -6.106e+00 1.32240331204075439730516e-01 8.168e-02 -7.797e+01 -5.197e+01 -5.736e+00     0    18    10    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   13337     0 4.506e-01 -1.846e-01 -7.242e-01 1.35326035183182397103607e-01 5.110e-01 -7.278e+01 4.750e+01 -8.050e+00     0    12     5    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0   13337     0 4.506e-01 -1.846e-01 -7.242e-01 1.35326035195489802198665e-01 5.110e-01 7.677e+01 -4.987e+01 6.910e+00     0    27    62    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0   13449     0 1.324e-01 -5.747e-02 1.112e+01 1.36339512224468689671752e-01 6.351e-02 8.054e+01 -3.160e+01 -8.312e+00     0    28     5    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   13449     0 1.324e-01 -5.747e-02 1.112e+01 1.36339512257035500031321e-01 1.747e-01 8.957e+01 -8.866e+00 8.178e+00     0     0    56    -1    -1    -1      1     0     0     0 0.000e+00 0.000e+00
       0   14330     0 -9.568e-02 -4.320e-01 -1.079e+00 1.44764531590981543329733e-01 1.383e-01 -2.047e+00 -8.742e+01 3.145e-01     0    22    39    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   14330     0 -9.568e-02 -4.320e-01 -1.079e+00 1.44764531610362401359282e-01 5.759e-02 1.986e+00 9.237e+01 -2.565e+00     0     7    23    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   14346     0 3.251e-01 -1.636e-01 3.658e+00 1.44890303076878390609039e-01 5.110e-01 8.858e+01 -1.027e+01 -1.418e+00     0    29    31    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0   14346     0 3.251e-01 -1.636e-01 3.658e+00 1.44890303078894860933090e-01 1.207e-01 -8.853e+01 1.002e+01 8.769e+00     0    14    63    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   14708     0 -4.504e-01 -1.265e-03 1.080e+00 1.48331970757177494801837e-01 5.110e-01 -6.974e+01 -5.455e+01 2.906e+00     0    18    45    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   14708     0 -4.504e-01 -1.265e-03 1.080e+00 1.48331970771768434369520e-01 7.827e-02 7.245e+01 5.716e+01 -4.274e-01     0     3    29    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   15532     0 -4.329e-01 2.077e-01 -1.208e+00 1.56750138750870487980293e-01 5.110e-01 8.756e+01 2.036e+00 -7.564e+00     0     0     4    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0   15532     0 -4.329e-01 2.077e-01 -1.208e+00 1.56750138764666258062164e-01 5.110e-01 -9.255e+01 -1.706e+00 5.445e+00     0    15    52    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0   15773     0 3.406e-01 5.600e-02 -4.235e+00 1.59048272164698717423548e-01 3.023e-01 -8.208e+01 -2.720e+01 -6.471e+00     0    17     8    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   15773     0 3.406e-01 5.600e-02 -4.235e+00 1.59048272217186426047419e-01 2.032e-01 9.230e+01 2.701e+01 -3.591e+00     0     1    23    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0   15879     0 1.401e-01 -1.960e-01 2.089e+00 1.60206629558052426887116e-01 5.110e-01 3.683e+01 -8.536e+01 5.964e+00     0    24    55    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0   15879     0 1.401e-01 -1.960e-01 2.089e+00 1.60206629564105140772767e-01 5.110e-01 -3.727e+01 8.663e+01 -1.862e+00     0     9    31    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0   16235     0 -3.912e-01 1.379e-01 8.494e+00 1.63970322816178293301448e-01 9.039e-02 7.002e+01 5.428e+01 8.393e+00     0     3    61    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   16235     0 -3.912e-01 1.379e-01 8.494e+00 1.63970322821528735612873e-01 2.470e-01 -7.207e+01 -5.498e+01 8.597e+00     0    18    60    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   16933     0 -1.750e-02 1.467e-01 1.501e+00 1.70978468351578344330832e-01 5.110e-01 -1.909e+00 -9.030e+01 -1.555e+00     0    22    31    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0   16933     0 -1.750e-02 1.467e-01 1.501e+00 1.70978468367957742168883e-01 7.427e-02 1.976e+00 9.550e+01 4.722e+00     0     7    55    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   17037     0 1.092e-01 1.630e-01 -6.289e+00 1.72114975691099153509711e-01 5.110e-01 -8.790e+01 -1.325e+01 -4.936e+00     0    16     9    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0   17037     0 1.092e-01 1.630e-01 -6.289e+00 1.72114975694702548869586e-01 1.735e-01 8.919e+01 1.374e+01 -7.658e+00     0     1     1    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   17403     0 -1.148e-01 1.648e-01 -4.102e+00 1.75667082175253536080461e-01 5.110e-01 4.912e+01 -7.234e+01 -5.245e+00     0    25    14    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0   17403     0 -1.148e-01 1.648e-01 -4.102e+00 1.75667082176781702562707e-01 5.110e-01 -4.961e+01 7.305e+01 -2.953e+00     0    10    22    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0   17466     0 3.876e-01 -2.518e-01 -4.189e+00 1.76308264268547398856413e-01 5.110e-01 -8.027e+01 -4.227e+01 -8.527e+00     0    17     6    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0   17466     0 3.876e-01 -2.518e-01 -4.189e+00 1.76308264270881948077019e-01 5.110e-01 8.166e+01 4.209e+01 1.822e-01     0     2    38    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0   18345     0 -3.532e-01 2.641e-01 1.757e+01 1.85508267870295368018319e-01 1.689e-02 1.486e+01 -8.677e+01 -6.482e+00     0    23    14    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   18345     0 -3.532e-01 2.641e-01 1.757e+01 1.85508267884013977599977e-01 3.970e-01 -6.174e-01 8.819e+01 5.908e+00     0     8    48    -1    -1    -1      0     0     0     1 0.000e+00 0.000e+00
       0   18520     0 -2.001e-01 -3.295e-01 -1.658e+00 1.87145717671704764351048e-01 1.775e-01 -4.456e+01 7.452e+01 -3.877e+00     0    10    20    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   18520     0 -2.001e-01 -3.295e-01 -1.658e+00 1.87145717677961925806684e-01 6.963e-03 4.511e+01 -7.679e+01 6.089e-01     0    25    36    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   18848     0 1.098e-01 3.282e-01 -4.961e+00 1.90457664017880806683891e-01 1.236e-01 2.328e+01 8.293e+01 -4.736e+00     0     6    13    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   18848     0 1.098e-01 3.282e-01 -4.961e+00 1.90457664023453543400421e-01 5.110e-01 -2.353e+01 -8.389e+01 -5.154e+00     0    21    13    -1    -1    -1      0     2     0     0 0.000e+00 0.000e+00
       0   18894     0 3.722e-01 -5.999e-02 -1.006e+00 1.90831446033604634759939e-01 7.621e-02 -8.853e+01 -5.518e+00 2.698e+00     0    15    46    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   18894     0 3.722e-01 -5.999e-02 -1.006e+00 1.90831446047978109392673e-01 5.110e-01 9.357e+01 5.662e+00 -4.889e+00     0     0    14    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0   18939     0 2.706e-01 2.992e-01 -1.165e+00 1.91300380995086005686545e-01 8.746e-02 5.685e+01 -6.596e+01 1.683e+00     0    26    35    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   18939     0 2.706e-01 2.992e-01 -1.165e+00 1.91300381000827690591848e-01 5.110e-01 -5.743e+01 6.787e+01 -4.069e+00     0    11    18    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0   19102     0 2.203e-01 1.943e-01 -2.225e+00 1.92807599259690154447355e-01 5.110e-01 -6.466e+01 6.076e+01 -2.687e+00     0    11    23    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0   19102     0 2.203e-01 1.943e-01 -2.225e+00 1.92807599284720687649042e-01 1.265e-01 7.059e+01 -6.549e+01 -1.725e+00     0    26    31    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   19143     0 2.875e-01 2.681e-01 6.704e+00 1.93287850134442273919433e-01 5.110e-01 -3.382e+00 8.623e+01 5.548e+00     0     8    49    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   19143     0 2.875e-01 2.681e-01 6.704e+00 1.93287850161775243140738e-01 5.110e-01 4.692e+00 -9.394e+01 7.883e+00     0    23    57    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0   19144     0 4.193e-01 2.472e-01 4.061e+00 1.93293776778296316765093e-01 1.867e-01 8.662e+01 7.073e+00 -2.081e-01     0     0    31    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   19144     0 4.193e-01 2.472e-01 4.061e+00 1.93293776797967137293099e-01 9.294e-02 -9.165e+01 -7.044e+00 8.621e+00     0    15    63    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   19275     0 2.582e-01 2.192e-02 -1.062e+01 1.94628250949998388152906e-01 3.387e-01 -7.630e+01 4.210e+01 -7.844e+00     0    13     0    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   19275     0 2.582e-01 2.192e-02 -1.062e+01 1.94628251468414309455213e-01 1.723e-01 7.867e+01 3.802e+01 3.183e+00     0     2    45    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   19609     0 -4.021e-01 2.190e-01 1.847e-02 1.97901468100459498877797e-01 1.532e-01 -3.013e+01 -9.089e+01 6.887e+00     0    21    59    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   19609     0 -4.021e-01 2.190e-01 1.847e-02 1.97901468119549728275075e-01 2.077e-01 2.984e+01 9.063e+01 -2.785e+00     0     6    19    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0   19796     0 3.909e-01 -9.125e-02 7.908e+00 1.99695030663767730816360e-01 5.110e-01 -3.931e+01 7.980e+01 8.675e+00     0    10    57    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0   19796     0 3.909e-01 -9.125e-02 7.908e+00 1.99695030665343470355211e-01 5.110e-01 4.030e+01 -8.041e+01 7.138e+00     0    25    57    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0   20175     0 3.730e-01 1.073e-01 -5.238e+00 2.03360003944576872569883e-01 5.110e-01 -7.450e+01 -4.612e+01 -3.333e+00     0    18    17    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   20175     0 3.730e-01 1.073e-01 -5.238e+00 2.03360003952603451971015e-01 1.402e-01 7.727e+01 4.763e+01 -7.172e+00     0     3     0    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   21346     0 2.576e-02 -1.929e-01 -1.202e+00 2.14217711527085269418436e-01 5.110e-01 4.300e+01 -7.765e+01 2.039e+00     0    25    35    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0   21346     0 2.576e-02 -1.929e-01 -1.202e+00 2.14217711543853384092984e-01 7.984e-02 -4.538e+01 8.165e+01 -4.627e+00     0    10    11    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   21626     0 -4.630e-01 -4.399e-02 -1.019e+00 2.17233551126848362100574e-01 5.110e-01 -6.117e+01 6.198e+01 3.621e+00     0    11    45    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   21626     0 -4.630e-01 -4.399e-02 -1.019e+00 2.17233551157006765652824e-01 5.110e-01 6.611e+01 -6.789e+01 -5.855e+00     0    26    13    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0   21828     0 1.502e-01 -3.792e-01 -2.528e+00 2.19087288530952384313366e-01 5.110e-01 1.263e+01 -8.943e+01 1.814e+00     0    23    37    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0   21828     0 1.502e-01 -3.792e-01 -2.528e+00 2.19087288538504093571291e-01 5.110e-01 -1.266e+01 8.969e+01 -7.256e+00     0     8     5    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   21902     0 4.191e-01 1.523e-01 -6.978e-01 2.19920008976911690590228e-01 2.320e-01 -7.505e+01 -5.374e+01 -5.033e+00     0    18    11    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   21902     0 4.191e-01 1.523e-01 -6.978e-01 2.19920008983128578705646e-01 1.948e-01 7.740e+01 5.513e+01 3.724e+00     0     3    43    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   22437     0 -4.586e-01 -3.991e-03 1.773e+01 2.25100778037068960379941e-01 2.598e-01 2.955e+00 9.046e+01 3.446e-01     0     7    38    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   22437     0 -4.586e-01 -3.991e-03 1.773e+01 2.25100778131481688015825e-01 2.512e-01 -2.323e+01 8.503e+01 -7.823e+00     0     9     2    -1    -1    -1      0     2     0     1 0.000e+00 0.000e+00
       0   23220     0 1.514e-01 -9.019e-02 8.321e+00 2.32999042934065703214230e-01 5.110e-01 3.492e+01 8.032e+01 8.492e+00     0     6    56    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00       0   23220     0 1.514e-01 -9.019e-02 8.321e+00 2.32999042945578077601354e-01 1.489e-03 -3.598e+01 -8.367e+01 8.144e+00     0    21    56    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
       0   23381     0 -8.660e-03 -1.149e-01 -5.936e+00 2.34754752340016609180040e-01 3.243e-01 -6.525e+01 -5.768e+01 -8.056e+00     0    18     7    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   23381     0 -8.660e-03 -1.149e-01 -5.936e+00 2.34754752347853118399357e-01 5.110e-01 6.699e+01 5.901e+01 -3.760e+00     0     3    23    -1    -1    -1      0     0     0     0 0.000e+00 0.000e+00
       0   23722     0 8.085e-02 -1.525e-01 6.258e-03 2.38233561171006053003296e-01 2.902e-02 -4.715e+01 8.062e+01 -2.505e+00     0    10    20    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00       0   23722     0 8.085e-02 -1.525e-01 6.258e-03 2.38233561176510483248236e-01 5.110e-01 4.826e+01 -8.244e+01 2.532e+00     0    25    44    -1    -1    -1      0     1     0     0 0.000e+00 0.000e+00
